N,P,K,temperature,humidity,ph,rainfall,label,Soiltype
39.90818989,6.046221198,33.77583517,26.03399473,96.8929027,5.964634821,143.3120526,coconut,Loamy Soil
104.9279394,34.07087799,29.86676152,27.50524994,48.60223196,6.988203771,140.554839,coffee,Black Soil
89.95889882,58.79250572,35.47169845,24.20948021,82.35492361,6.076935961,168.3787834,jute,Black Soil
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,Red Soil
74.85336163,59.33158627,20.39968215,20.35479,58.16148315,6.58165185,58.20897686,maize,Peaty Soil
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,Black Soil
21.7242603,72.81099388,13.09192687,29.30996943,67.69268872,6.519993618,152.5830497,pigeonpeas,Laterite Soil
62.08222631,49.19136029,20.94009901,21.64790826,59.77074194,6.709502274,94.9959332,maize,Red Soil
33.25976166,45.79388529,19.06893934,27.54481372,87.04803724,6.603141203,53.67721684,mungbean,Sandy Soil
23.49939997,41.2438087,23.08785825,25.35232199,56.1241554,7.87252405,47.70022297,mothbeans,Peaty Soil
82,40,40,23.83067496,84.81360127,6.271478838,298.5601175,rice,Red Soil
0.600765746,34.09394523,23.79121934,34.16149367,52.11884968,5.068208195,97.18359439,mango,Black Soil
73.92608479,39.67584693,34.62786158,24.95374037,78.09898161,6.853851611,165.3618227,jute,Loamy Soil
12.53427985,68.619178,19.72855345,21.1612804,63.78536718,7.269174246,50.8750313,lentil,Red Soil
19.91156855,67.65994955,17.07016637,30.05705996,59.57498132,6.542947988,71.10291421,blackgram,Red Soil
39.32314582,16.86296595,32.70372681,34.77783663,49.88904565,5.858991334,88.77398713,mango,Laterite Soil
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple,Peaty Soil
100.7344102,46.55598251,14.50793463,25.74339633,67.49166931,5.53567944,74.1036997,maize,Sandy Soil
6.522649775,48.53861476,19.47696899,29.17227775,80.74535466,6.750509245,40.59793808,mungbean,Clay Soil
94.12912447,54.15305764,39.17117354,26.87292065,81.46827853,7.073333557,292.5233697,rice,Clay Soil
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,coconut,Sandy Soil
9.375714507,37.47949405,35.40785998,36.15313902,53.00735026,5.987719511,95.77638759,mango,Sandy Soil
101.5329099,75.05130448,49.20339535,26.63239472,82.85550412,6.2180164,111.2733503,banana,Sandy Soil
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,Red Soil
21.89499762,58.41183802,23.66859266,27.56870877,50.03176345,4.406742598,38.98407887,mothbeans,Loamy Soil
27.94574648,73.97842454,83.04393108,20.51695404,14.25803981,6.687802091,82.6105674,chickpea,Laterite Soil
18.99219582,23.00215128,14.39706402,20.60464032,92.67578267,7.140517726,110.464369,orange,Black Soil
32,137,204,22.86006627,93.12859895,5.824151693,117.7296726,apple,Allvial Soil
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,Laterite Soil
40.33008495,62.43087411,19.29996503,30.37285865,68.24700778,6.725677615,64.59533258,blackgram,Red Soil
0,142.8043239,194.6931601,22.63314698,90.86393306,5.654963048,109.4350941,apple,Clay Soil
4,59,19,26.25070298,67.62779652,7.621494566,40.8106299,lentil,Allvial Soil
38.62936526,15.2346137,28.84785069,35.55400498,52.71661911,4.963131224,91.62428787,mango,Allvial Soil
34.84856408,67.39223275,19.02900053,18.61198613,21.44328722,5.886334542,125.0813164,kidneybeans,Loamy Soil
5.078720439,18.79060341,38.21411046,23.05872269,85.28518208,7.150214799,106.2028386,pomegranate,Loamy Soil
104.3519474,21.13176961,34.1339015,25.65733197,56.93159895,7.424863066,188.9076492,coffee,Black Soil
29.12038621,120.9378242,195.3803069,22.83789174,93.81220587,6.112638943,122.1665308,apple,Peaty Soil
25.78041158,143.7448753,197.6260971,22.54972233,91.31676239,6.053676021,104.6670106,apple,Peaty Soil
25.71756506,31.68534723,31.76889194,31.15220764,49.59518618,6.805054589,89.4636941,mango,Loamy Soil
113.2784562,26.33907854,47.37308239,27.80535575,93.33892748,6.497426657,28.47370407,muskmelon,Allvial Soil
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,Clay Soil
22.36261434,79.31819576,76.53511308,17.83130136,20.06226601,8.618192495,76.34899602,chickpea,Allvial Soil
115.7441279,23.03927583,26.23986298,23.50278872,53.58281852,6.849258658,137.1701697,coffee,Allvial Soil
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,Allvial Soil
44.91267012,47.57841293,44.59697819,38.78839459,93.97546232,6.585913294,214.3244268,papaya,Peaty Soil
125.9517713,37.71068971,22.08848519,26.04496283,83.50183789,6.651612519,77.78527742,cotton,Sandy Soil
17,43,22,30.06142622,45.90067655,5.498340808,41.0550915,mothbeans,Red Soil
25.15489839,40.06307545,20.28093646,27.71795196,80.97992043,6.244096666,45.96093555,mungbean,Peaty Soil
25.16985847,64.91581207,22.38361681,17.94948398,18.33087429,5.971267311,143.3047225,kidneybeans,Allvial Soil
116.1440338,26.67070675,49.76439691,29.17833793,93.05057204,6.079788086,28.34469685,muskmelon,Loamy Soil
40.55557999,9.250320346,41.05626381,24.39256288,85.9673188,5.807283895,103.8673573,pomegranate,Black Soil
116.8271565,57.3932731,18.30454341,25.81011353,75.48719887,7.313203485,89.8026178,cotton,Peaty Soil
96.74296889,35.69983264,27.49227466,24.88546258,53.9313073,6.327639865,166.5451036,coffee,Clay Soil
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,Red Soil
10.96564226,34.25149634,27.13175492,33.122279,45.3473297,6.12343149,98.61356986,mango,Loamy Soil
0.955594082,25.89753402,33.76363016,24.25480912,93.11701492,5.678087068,104.4321702,pomegranate,Black Soil
12.97516463,15.35372307,8.449267167,34.59078936,93.13696279,6.935296409,99.13475613,orange,Black Soil
62.66540971,56.81029147,42.82408019,24.03011586,74.01730339,7.18707338,192.4962823,jute,Sandy Soil
25.4341934,31.1917107,34.97548713,30.82020045,48.81684302,6.809406818,90.82733244,mango,Loamy Soil
6.083076652,123.0486505,205,28.01524361,82.54041119,5.740766986,69.62732341,grapes,Sandy Soil
78.03155304,43.23851811,39.72740183,21.44479963,81.08919247,7.059465431,212.3458502,rice,Black Soil
60.74726819,34.61213995,43.40410496,26.65949377,83.08086499,6.009318989,161.6337288,jute,Allvial Soil
16.77867048,59.66151123,15.28571405,21.36904993,40.05240635,4.96003437,178.4276821,pigeonpeas,Black Soil
4.661662728,30.10487925,43.17219737,21.10321594,92.04741461,5.585831618,105.4268116,pomegranate,Loamy Soil
24.52789643,18.39739075,29.11594206,27.72923397,92.72670319,5.797894013,140.9702375,coconut,Laterite Soil
72.75007638,40.34606222,37.26191586,23.99065827,79.84642177,6.207308509,177.4461545,jute,Loamy Soil
40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,grapes,Peaty Soil
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee,Black Soil
96.98304481,42.87732648,34.51453348,24.53223095,82.12678097,6.727128734,180.1218324,rice,Allvial Soil
85.08058127,25.58966832,51.24671443,24.39139959,80.7687654,6.139737173,45.11170116,watermelon,Loamy Soil
92.31979997,93.63758739,45.7526569,29.28237175,75.26810497,6.124547157,91.06091206,banana,Black Soil
30.61297678,144.3420264,198.486531,23.89592012,91.13821099,5.797229789,103.5764323,apple,Red Soil
87.7972239,59.82419706,22.78269831,20.23607503,63.71268272,6.439292252,63.33875528,maize,Black Soil
23.1252299,73.88960997,25.79859162,30.86882304,47.76512489,7.021939157,90.44978594,pigeonpeas,Loamy Soil
86.22590231,55.96388121,35.29728646,26.90356031,79.47400937,6.951034798,172.676305,jute,Laterite Soil
56.89903945,59.7004773,46.48390059,37.32479605,95.14936384,6.640432756,172.7660151,papaya,Red Soil
84.62757896,7.732960532,44.64385709,29.19689217,91.60671459,6.703350401,26.07022333,muskmelon,Sandy Soil
11.86006189,122.9978933,205,13.25944086,80.79522594,6.366165529,70.20466748,grapes,Laterite Soil
5.564002335,64.45551349,18.82131723,18.23714606,67.68649664,6.942544628,49.58584286,lentil,Black Soil
37.01980072,62.03170357,18.3073275,25.50336887,68.84609997,7.13018207,75.34292034,blackgram,Clay Soil
92.1615746,55.89816944,43.31191305,23.69771856,82.41072533,7.368909999,192.8939954,rice,Sandy Soil
33.24180986,63.18102536,47.34707638,41.56969211,89.18742773,6.666272959,198.1775488,papaya,Red Soil
50.85595483,72.02601806,78.76790705,17.18602951,18.69497334,7.85059084,93.91451161,chickpea,Black Soil
55.09667186,65.91773436,79.08356027,17.40558216,17.41439496,8.249575569,78.99154156,chickpea,Peaty Soil
17.50979261,15.63687679,14.5417762,16.19599425,91.32377622,6.630050904,98.61387069,orange,Black Soil
83.97738247,35.96593669,28.41948662,26.9712436,56.32366733,6.095751234,142.9367348,coffee,Laterite Soil
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,orange,Loamy Soil
60.89606428,71.18616968,13.6369391,27.97423943,67.1072406,6.926981585,72.62625295,blackgram,Black Soil
24.13050581,28.2617845,30.56209965,29.09443621,94.53419479,6.176095132,143.3783214,coconut,Loamy Soil
25.24730702,53.05667023,18.5368537,29.24145992,88.72588989,6.404743496,58.86079846,mungbean,Red Soil
24.55287472,35.01294765,36.92709225,29.53164474,54.19898182,5.333311162,101.8614643,mango,Red Soil
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,Black Soil
12.05569349,73.97104764,17.75725975,21.51988114,70.03814007,6.621521974,46.59263622,lentil,Red Soil
0,48.1413331,18.64858459,29.57958691,88.3944552,6.966557024,44.03537077,mungbean,Black Soil
79.5681534,51.99633472,43.87094604,25.06035259,85.63513722,6.324597018,159.2514429,jute,Red Soil
12.39178782,15.37742671,9.86779562,34.72385579,92.50090391,6.950954041,98.65992324,orange,Black Soil
38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,papaya,Sandy Soil
43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,chickpea,Clay Soil
91.10786057,35.23571714,37.33107843,24.10211714,81.32565766,6.989275853,205.7693875,rice,Allvial Soil
35.07447325,28.44269312,9.679484177,31.91445295,92.09341804,6.45388409,105.8637713,orange,Clay Soil
43.43934089,62.32920525,55.41487539,29.70250129,90.23098055,6.763687093,233.1293351,papaya,Black Soil
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize,Black Soil
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,lentil,Sandy Soil
37.89702976,26.75032944,8.507636224,31.51243122,91.11273848,7.18038669,108.7100396,orange,Red Soil
16.46086247,43.77148833,25.08234355,24.19783225,62.55573131,7.219283094,45.28142022,mothbeans,Clay Soil
8.843041898,76.7525192,17.86746999,20.41982631,59.67922612,6.667468827,189.8539444,pigeonpeas,Allvial Soil
114.5369291,20.33553525,34.45197762,25.92140879,56.46795425,7.278253711,178.0020445,coffee,Red Soil
27.18285358,70.51833285,18.75927618,22.20942625,62.49756134,6.386142212,52.960787,lentil,Loamy Soil
119.7743785,8.404947966,46.10923553,29.43476019,90.71669115,6.756393104,30.35906404,muskmelon,Loamy Soil
87.08427616,34.29753001,26.21955817,21.26528688,61.95735885,6.171121324,64.29817105,maize,Clay Soil
40.12931413,78.45017007,15.2820336,21.07643459,63.58536286,6.358757573,38.28948483,lentil,Peaty Soil
79.07256125,48.28346789,19.48175277,18.06381366,61.502804,5.543220763,101.2413331,maize,Allvial Soil
7.269593102,38.08797616,32.2395019,29.84153123,46.45300885,4.994557246,91.75286625,mango,Peaty Soil
42.24932128,76.82576328,24.14532052,27.71506278,62.81890085,6.79418173,69.88326657,blackgram,Loamy Soil
13.21497418,130.8406002,202.5543072,23.55809268,82.5157258,6.420781471,72.25165518,grapes,Clay Soil
23.26933604,60.00841632,23.62369478,27.42226245,51.24240418,4.354146282,39.02317314,mothbeans,Loamy Soil
79.73608127,54.10373947,41.20627848,23.7209236,81.26100054,5.173849879,235.0328671,rice,Black Soil
38.04669596,35.6938158,34.11127083,31.98319908,45.87548721,5.464657317,89.66560236,mango,Sandy Soil
22.52874177,77.22898068,13.10911158,21.35410184,20.42178048,5.920940306,115.2518597,kidneybeans,Sandy Soil
17.81037139,38.38556361,24.08352782,31.48012652,48.74513415,4.569666674,90.90175142,mango,Red Soil
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,Laterite Soil
58.36093721,69.34562196,80.99032156,16.97018603,18.38513442,8.050659438,75.48760242,chickpea,Red Soil
119.761206,21.65810625,34.44094135,23.57906477,51.76557511,6.941978391,128.9031674,coffee,Allvial Soil
25.66305413,56.39410898,83.12621687,18.41390776,17.50836011,6.539970499,78.44950739,chickpea,Sandy Soil
36.62132779,57.64229637,82.31056708,19.63168822,17.35929114,7.481475943,80.86202766,chickpea,Clay Soil
43.62724601,57.97882066,48.37203841,30.14096484,90.74965796,6.827126196,78.08300126,papaya,Peaty Soil
40.96990065,61.83908343,20.48436683,20.71526264,65.70806406,7.02922415,45.39252427,lentil,Peaty Soil
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate,Allvial Soil
25.90795292,59.4810818,21.75463157,19.85078659,17.68266296,5.768528631,144.0663911,kidneybeans,Laterite Soil
36.22130985,66.36482602,77.46966106,18.13716985,18.19913714,7.164650052,80.82034372,chickpea,Sandy Soil
80.61931362,17.61765737,52.60354404,26.32465637,81.2228206,6.496466746,46.77628752,watermelon,Allvial Soil
118.6641456,71.57325191,54.73282598,26.00185535,82.7045456,6.187006377,110.2543796,banana,Loamy Soil
118.0229655,29.96575472,49.69985762,24.80093001,86.30545047,6.756508392,42.86987458,watermelon,Red Soil
118.7900644,82.30252864,45.76280057,25.40674258,78.7886766,5.616411537,104.9194148,banana,Clay Soil
112.9952103,34.29231357,35.69849415,26.17728554,62.3240479,6.589091562,154.7957831,coffee,Peaty Soil
0.802746846,133.1508963,198.3523748,16.2215593,83.5776559,5.612740634,68.60288729,grapes,Clay Soil
21.23738703,52.40823594,17.11707062,29.26210073,89.48084334,6.68978026,51.23475333,mungbean,Red Soil
39.21638827,41.53138079,21.89442042,29.30484484,60.67109728,8.087681552,38.305185,mothbeans,Laterite Soil
4.750554909,63.54636989,22.17374926,20.70718409,18.96526532,5.803620476,120.3988844,kidneybeans,Allvial Soil
23.39743526,44.44639744,20.65863331,31.55175664,50.94530036,8.983294562,74.50632472,mothbeans,Clay Soil
94.03517909,55.63953364,41.2645527,23.68515091,81.77576496,7.36348567,196.0907744,rice,Sandy Soil
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize,Clay Soil
9.214537111,121.6285461,203.1004151,29.53895746,80.81644226,5.563165286,69.37489957,grapes,Sandy Soil
132.2077809,56.51876398,16.79094344,23.67506964,84.59678597,6.677527044,69.23228597,cotton,Peaty Soil
113.8193611,75.04366864,48.08207311,29.08857771,78.04327204,5.733295465,91.58744385,banana,Clay Soil
29.81012424,129.5620542,201.4088755,16.32535569,82.18548764,6.47812268,69.66704778,grapes,Red Soil
60.50456445,58.70359375,50.74090833,42.22678298,92.07426843,6.839075373,163.0283665,papaya,Black Soil
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya,Black Soil
5.050967268,18.55024158,36.26703875,23.0010785,86.62973707,7.10494851,106.7030831,pomegranate,Loamy Soil
118.9570773,44.92992054,10.61139019,22.3778562,81.10783764,7.096549871,58.3883606,cotton,Sandy Soil
66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,maize,Clay Soil
74.32588095,41.77918259,22.70518629,26.19895575,61.50606813,6.331908578,101.1628523,maize,Sandy Soil
115.8468067,82.09860711,44.77604158,25.36811598,78.16561877,5.58948976,105.7041194,banana,Clay Soil
29.34539812,57.54330201,82.10162538,17.62576541,16.83785377,6.171882428,93.35651594,chickpea,Red Soil
10,71,18,19.54284889,66.34777265,6.151029296,173.1106982,pigeonpeas,Clay Soil
1.541202054,64.99488864,17.01629211,34.67049072,48.01061351,5.917485626,125.1310527,pigeonpeas,Clay Soil
58,71,15,27.82592799,67.5861883,6.919243702,74.01229707,blackgram,Black Soil
21.42309109,54.02332769,25.21701643,28.58003894,56.82609082,8.667310828,61.564083,mothbeans,Black Soil
4.74165079,13.16448383,34.0999393,22.43064635,89.48777653,5.646010219,101.7197886,pomegranate,Clay Soil
17.63781186,70.90970454,15.93983851,28.7483491,68.5893987,6.887119665,43.16047143,lentil,Sandy Soil
4.00884832,58.97581848,24.62049512,29.20296443,48.80226958,8.895636974,38.87354306,mothbeans,Red Soil
35.14769017,56.73230182,24.27491991,27.02117477,42.68069287,8.34192557,69.83855826,mothbeans,Peaty Soil
37.63147746,23.48391077,12.51312526,31.4282295,91.09676444,6.40400198,115.5007637,orange,Sandy Soil
61.50226411,58.8169194,51.82698335,42.95835811,94.13249302,6.757671424,40.77953128,papaya,Laterite Soil
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans,Sandy Soil
89.87263927,34.24286073,37.84342892,24.94491313,80.09446341,6.088465926,182.0126858,rice,Loamy Soil
74.54586184,43.64860928,34.97477277,24.80701721,78.89667344,6.852000053,165.3469061,jute,Loamy Soil
28.03677061,76.43292457,12.87402438,28.55616071,62.50523049,7.008170501,71.08348542,blackgram,Laterite Soil
22.70669138,19.04344488,5.74175633,26.6450674,94.44421415,6.276694069,117.0891385,orange,Laterite Soil
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange,Peaty Soil
99.68942304,6.149966779,48.26335097,24.07505688,85.1416506,6.62276593,51.05970938,watermelon,Loamy Soil
21.71580063,140.629,201.5328327,19.32964784,83.05719621,5.978360906,64.24918729,grapes,Clay Soil
43.36138261,80.26678582,79.78385184,19.38489556,18.71230241,7.806954783,80.72131192,chickpea,Clay Soil
85.13031432,20.43983041,52.36952784,26.16317209,89.89940778,6.806678029,57.75406954,watermelon,Red Soil
61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,papaya,Sandy Soil
81.87503242,40.89611273,36.58904016,22.67551156,83.87414475,7.532003316,199.5403669,rice,Peaty Soil
37.16821178,49.68153954,24.78491211,29.58306278,85.42401032,6.399093992,44.15697267,mungbean,Clay Soil
84.75858255,20.67435535,53.92135577,28.2965299,94.61082262,6.469479735,21.10151894,muskmelon,Loamy Soil
20.52878499,73.04442489,22.46833895,15.98950059,22.48756633,5.95517728,129.4449116,kidneybeans,Laterite Soil
96.2375255,10.74086006,44.32735132,25.09872247,90.34367318,6.764387056,58.24877503,watermelon,Red Soil
110.7100211,30.21958247,28.78822242,25.95837512,51.66704905,6.094490156,162.9141716,coffee,Sandy Soil
82,43,38,23.28617173,81.43321641,5.105588355,242.3170629,rice,Laterite Soil
119.2451775,70.10325737,52.99854341,25.90327903,84.10665824,6.187579669,113.7163505,banana,Loamy Soil
62.2468098,43.61595691,39.80253152,24.25280633,83.23314513,5.550900213,257.6668786,rice,Peaty Soil
19.50950444,63.10352048,23.10697734,24.86954722,67.61265915,6.878452441,72.37549973,blackgram,Allvial Soil
63.33737986,35.16857461,16.86320071,21.91834633,65.23530231,6.264211404,84.46339083,maize,Peaty Soil
39.5389658,135.1803976,204.0291533,23.64718227,92.82142423,5.922432622,100.0472158,apple,Peaty Soil
96.79814213,28.48141123,28.8220358,25.68175473,60.69776572,6.172037087,199.308406,coffee,Clay Soil
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana,Loamy Soil
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize,Black Soil
30.48007284,36.37238948,25.71181876,27.82748185,89.07294397,7.135850613,48.46864597,mungbean,Black Soil
17.7060601,121.3256198,193.8069474,18.72913654,80.90921733,5.924195487,70.74963992,grapes,Allvial Soil
32.0922075,143.1515199,201.2700804,11.20984754,80.39103509,5.888541812,69.88741781,grapes,Black Soil
1.817038625,60.14405643,20.09495198,22.25771337,21.43954777,5.977359141,78.92327481,kidneybeans,Black Soil
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,Black Soil
21.51777955,17.53805862,25.98905718,28.61774861,46.88770493,4.753849899,100.7222301,mango,Loamy Soil
130.7313019,49.87121614,15.49885242,23.37874081,84.88346565,6.492216382,89.77321069,cotton,Laterite Soil
41.41728009,16.28057967,35.82757867,33.88465422,54.88358949,4.969769462,97.01181692,mango,Peaty Soil
38,38,18,26.31051759,61.18749126,6.294130313,35.73403813,mothbeans,Laterite Soil
103.4945099,12.72655415,47.79836869,28.01148099,92.01053586,6.492397309,27.46238547,muskmelon,Allvial Soil
14.14092245,22.99940037,25.02956932,26.30930055,97.1918577,5.573719832,136.3231276,coconut,Clay Soil
5.552442279,137.2106561,198.5242883,29.39597399,81.04959979,6.344638091,64.56064607,grapes,Loamy Soil
34.19040701,132.8043724,203.5194281,21.2045928,95.01438388,6.080319162,115.600732,apple,Loamy Soil
123.8280255,38.24161568,23.88214349,25.05979152,82.71166459,7.972343568,95.57451384,cotton,Sandy Soil
39.31122337,144.7623543,201.2598132,36.75735555,80.25876623,5.778808444,71.60707706,grapes,Sandy Soil
10.46314423,71.6375128,17.85361338,19.43879426,67.42035919,6.151305869,172.8158349,pigeonpeas,Clay Soil
35.86516558,23.99456796,41.39167931,24.96028738,94.02004098,6.990948616,105.0740937,pomegranate,Allvial Soil
7.819014226,139.1239493,200.704873,21.00488833,81.21061682,6.161383218,70.06309405,grapes,Allvial Soil
89.26896742,53.73419938,44.44201305,26.34949713,81.44436817,5.37919526,264.8837684,rice,Clay Soil
0.127565133,138.5538833,195.7883593,22.30119737,80.26985357,6.335096261,64.32887841,grapes,Red Soil
10.64105183,47.54029782,19.03109421,29.59513876,83.79693733,6.388472479,54.22338532,mungbean,Allvial Soil
101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,coffee,Red Soil
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,maize,Red Soil
31.98971704,13.26506972,35.9916028,27.59310143,94.98870548,5.846413805,203.2285595,coconut,Peaty Soil
28.39439379,34.980207,29.09483333,33.56669573,53.30952434,5.352169939,99.65616368,mango,Allvial Soil
6.991152028,29.92519329,37.77705889,23.31672914,94.01457832,6.838093902,106.0117142,pomegranate,Loamy Soil
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,lentil,Clay Soil
26.14705946,129.3212051,197.3640587,39.77075682,83.83458395,5.570303074,74.62128489,grapes,Clay Soil
17.08047694,55.1163554,23.69486552,22.02635815,56.02920372,6.999428691,138.7660097,pigeonpeas,Loamy Soil
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute,Sandy Soil
25.79548303,20.86211787,10.6251394,32.23532506,90.98976078,6.443791559,103.5454558,orange,Red Soil
10.29817787,76.42235994,22.53421821,23.80159465,22.07477816,5.929070869,111.8654141,kidneybeans,Loamy Soil
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean,Sandy Soil
42.89055429,72.67677021,85.21482883,20.00566329,19.93898607,7.124892639,78.38451059,chickpea,Red Soil
80.1338331,5.395687277,55.94372746,24.90237236,87.41640398,6.117964457,48.91959121,watermelon,Peaty Soil
12.24765798,18.11076261,41.06808412,19.88538904,86.68398972,6.023596145,112.0937145,pomegranate,Loamy Soil
6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,orange,Loamy Soil
77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,maize,Black Soil
115.7121113,27.70717895,49.55499267,27.73562365,94.21650629,6.557283169,25.36075019,muskmelon,Allvial Soil
18.96340032,68.12580351,16.16813463,31.22298512,56.45953576,5.600037333,130.226502,pigeonpeas,Sandy Soil
23.28108315,140.8104195,200.6202662,22.82822868,91.46788248,5.746235094,104.7682412,apple,Laterite Soil
100.8236818,10.11415627,47.80881285,25.46625133,82.79459278,6.984956632,57.07323064,watermelon,Black Soil
17.80966294,23.91524365,45.79864515,23.58145981,89.71632837,6.154344749,106.9600373,pomegranate,Peaty Soil
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee,Peaty Soil
112.6039009,48.24776402,25.82414887,25.86022954,78.34590864,6.462165407,68.39580295,cotton,Red Soil
90.84140077,21.79613542,49.27124623,28.91648109,90.54181076,6.781577033,22.38040877,muskmelon,Loamy Soil
57.95220591,59.31279307,15.12785588,26.1426766,66.83001556,7.493985037,72.07461761,blackgram,Allvial Soil
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,maize,Laterite Soil
71.18189038,57.06978925,37.95582794,23.22302809,86.14844364,6.472983174,178.61102,jute,Laterite Soil
35.59602138,10.66111223,36.74040305,22.61583392,86.69120297,6.355521555,111.6211653,pomegranate,Clay Soil
24.5694776,76.37607014,26.59235922,15.13396901,25.10614052,5.558913121,135.7287418,kidneybeans,Sandy Soil
91.36139415,50.6003356,44.58950169,26.75833065,74.25926078,6.26868155,170.9725177,jute,Red Soil
32.55780277,18.15753082,14.82402701,13.63137869,91.73561728,6.049741315,108.5566164,orange,Laterite Soil
93,58,38,20.61521424,83.77345559,6.932400225,279.5451717,rice,Laterite Soil
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,Laterite Soil
107.906361,87.36575529,56.34607385,26.53957279,82.20502919,5.889000434,113.7811808,banana,Black Soil
34.46737517,62.59343801,16.40516677,28.60098008,64.12547751,6.488583332,68.95117781,blackgram,Red Soil
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,Peaty Soil
89.15775407,50.9738664,39.32277625,26.72171619,81.44396261,5.367315585,259.2119328,rice,Clay Soil
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,Loamy Soil
2.53806644,66.56592997,22.96985155,28.75749229,64.01065361,7.319202754,43.20070382,lentil,Sandy Soil
17.79349955,55.71120374,21.99053621,19.85227381,19.89786108,5.806692449,60.68333444,kidneybeans,Clay Soil
16.57968567,27.05209707,28.99713596,33.74368098,46.37250456,4.501408579,89.06390216,mango,Black Soil
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas,Sandy Soil
34.71100968,51.84787744,16.16171198,28.92851233,51.30032998,3.544003387,42.86661414,mothbeans,Allvial Soil
27.38500883,16.8353721,39.48604845,18.89643482,87.64969986,6.643483111,110.6161117,pomegranate,Loamy Soil
40.43540061,144.3458143,197.1658411,11.2728417,79.73488721,6.409622315,66.35054775,grapes,Black Soil
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,Allvial Soil
110.9156915,78.1580259,44.18531504,27.51539461,80.44769238,6.524365438,110.0161329,banana,Allvial Soil
78.00979635,33.56262856,45.12489652,26.6042841,85.13304243,7.055121957,185.5090391,rice,Clay Soil
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya,Loamy Soil
36.84729272,6.012610535,10.94443259,25.86961644,91.04816855,7.526377332,102.7063307,orange,Allvial Soil
86.44980514,79.34796082,47.23638862,27.72229489,82.64992178,5.789624352,100.0014199,banana,Clay Soil
100.2745781,40.20843225,32.35145099,24.20120332,70.61408883,6.990012564,162.6464808,coffee,Laterite Soil
0,53.99427532,21.38319401,23.08928839,21.67021288,5.967612831,142.861788,kidneybeans,Laterite Soil
108.2935372,5,51.9662743,26.58494374,90.69756505,6.864533619,56.69902775,watermelon,Peaty Soil
98.05713888,37.01628203,42.84907379,22.26440483,82.03187166,6.954336275,278.726322,rice,Red Soil
75.64572663,48.49147329,36.7324245,23.18098074,71.17430732,7.46263353,162.780537,jute,Black Soil
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,Allvial Soil
7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,pigeonpeas,Loamy Soil
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,Clay Soil
89.3492476,54.38144744,36.39641519,24.58385719,83.89404365,6.633061242,231.228232,rice,Black Soil
36,55,20,27.01470397,84.34262707,6.635968698,55.296354,mungbean,Clay Soil
